Linux 3.10.0-514.16.1.el7.x86_64 (b09-h23-r620.rdu.openstack.engineering.redhat.com_1.example.com) 	06/13/2017 	_x86_64_	(2 CPU)

02:21:22 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:21:23 AM     all     50.25      0.00      1.51      0.00      0.00      0.00      0.00      0.00      0.00     48.24
02:21:23 AM       0     21.21      0.00      2.02      0.00      0.00      0.00      0.00      0.00      0.00     76.77
02:21:23 AM       1     78.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     21.00
02:21:24 AM     all     50.50      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     47.50
02:21:24 AM       0      1.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
02:21:24 AM       1     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:25 AM     all     50.25      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.25
02:21:25 AM       0      1.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.98
02:21:25 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:26 AM     all     50.75      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     49.25
02:21:26 AM       0      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
02:21:26 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:27 AM     all     50.50      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     49.00
02:21:27 AM       0      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
02:21:27 AM       1     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:28 AM     all     50.25      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     49.75
02:21:28 AM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
02:21:28 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:29 AM     all     51.76      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     47.24
02:21:29 AM       0      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
02:21:29 AM       1    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:30 AM     all     50.50      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     49.50
02:21:30 AM       0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
02:21:30 AM       1     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:31 AM     all     50.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     49.00
02:21:31 AM       0     50.50      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     48.51
02:21:31 AM       1     50.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     50.00
02:21:32 AM     all     50.75      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     48.74
02:21:32 AM       0     99.01      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:21:32 AM       1      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
